respondent_id,age,income,education,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20
1302,69.0,,Bachelor,5,2,3,4,4.0,3,3,1,4,2.0,4,3,4,5,,3.0,4.0,2.0,4,4
1303,55.0,,High School,2,3,3,4,2.0,4,3,3,3,4.0,5,4,4,3,2.0,3.0,,,2,4
1304,42.0,,Bachelor,3,3,5,4,4.0,3,4,3,2,,3,3,1,2,3.0,,,3.0,4,3
1305,77.0,80463.0,Master,3,3,3,4,3.0,3,3,5,4,3.0,3,4,4,2,,,,5.0,3,5
1306,52.0,56893.0,Master,4,4,4,4,4.0,3,5,3,1,3.0,2,3,4,3,3.0,,3.0,4.0,3,4
1307,63.0,,Master,3,3,4,4,4.0,2,2,4,3,2.0,4,4,3,3,,,,,3,4
1308,34.0,,Bachelor,4,3,3,4,3.0,3,4,4,3,4.0,4,5,5,3,3.0,3.0,4.0,4.0,2,1
1309,30.0,,High School,5,3,3,2,5.0,4,5,4,2,4.0,4,3,3,4,2.0,5.0,4.0,4.0,4,5
1310,18.0,,Master,4,4,3,2,3.0,3,3,3,3,3.0,2,3,4,4,1.0,5.0,1.0,4.0,3,3
1311,59.0,,Master,3,4,5,3,5.0,3,4,2,5,1.0,3,2,2,5,,3.0,4.0,4.0,4,4
1312,40.0,,Bachelor,3,3,5,3,3.0,1,3,3,5,1.0,4,3,3,3,,4.0,3.0,3.0,3,3
1313,80.0,,High School,4,3,3,3,3.0,3,3,3,2,4.0,2,4,3,1,3.0,,2.0,,2,4
1314,50.0,,Master,4,4,3,4,3.0,4,4,2,4,5.0,3,4,3,2,,,,2.0,2,2
1315,50.0,37214.0,Master,2,4,2,3,3.0,3,3,4,4,4.0,3,4,2,3,3.0,,4.0,,4,2
1316,66.0,61071.0,Master,3,4,3,4,4.0,1,3,3,3,3.0,1,3,3,4,,3.0,2.0,4.0,3,2
1317,42.0,,Master,3,3,4,3,3.0,1,5,3,2,5.0,3,3,5,4,1.0,3.0,3.0,4.0,3,3
1318,38.0,,Bachelor,3,3,4,3,2.0,4,3,3,3,2.0,3,3,3,1,3.0,4.0,3.0,3.0,3,4
1319,27.0,36165.0,Bachelor,3,4,2,3,2.0,3,4,3,4,2.0,4,5,5,2,2.0,5.0,5.0,4.0,2,2
1320,46.0,,Master,2,5,3,3,3.0,4,5,2,1,4.0,3,5,4,4,2.0,5.0,,,4,3
1321,51.0,,High School,1,2,4,4,4.0,1,4,4,3,2.0,3,3,3,2,,,,3.0,3,4
1322,37.0,,High School,3,4,4,2,3.0,3,3,3,2,2.0,3,3,3,3,4.0,4.0,3.0,4.0,4,5
1323,66.0,,High School,3,3,5,3,3.0,3,4,2,2,3.0,4,2,2,1,,,,,4,3
1324,18.0,,Bachelor,1,3,3,4,4.0,4,3,2,3,4.0,3,4,3,2,3.0,3.0,3.0,3.0,4,3
1325,57.0,221216.0,Bachelor,4,3,3,4,3.0,4,2,3,4,3.0,4,4,4,4,,3.0,,2.0,3,2
1326,29.0,,High School,3,3,5,3,4.0,4,4,4,3,,4,1,2,4,5.0,3.0,,2.0,3,4
1327,57.0,,Bachelor,5,4,3,4,1.0,5,1,3,4,5.0,3,3,5,5,2.0,3.0,,,3,3
1328,47.0,49800.0,Master,4,5,3,4,2.0,3,5,3,5,3.0,5,3,4,2,4.0,3.0,,3.0,4,2
1329,47.0,23012.0,Master,3,2,3,2,2.0,3,3,4,1,3.0,2,4,4,4,5.0,5.0,2.0,3.0,3,2
1330,53.0,135430.0,High School,5,4,3,3,1.0,4,2,3,4,3.0,4,2,4,3,,,2.0,3.0,4,1
1331,57.0,65356.0,Bachelor,3,3,3,4,2.0,2,3,4,2,3.0,5,5,3,3,4.0,,3.0,,4,4
1332,41.0,,High School,2,3,4,4,5.0,5,4,3,2,3.0,5,2,3,4,4.0,2.0,3.0,,1,4
1333,51.0,,Master,1,4,3,3,3.0,4,3,4,4,,3,3,5,3,,3.0,4.0,4.0,2,1
1334,56.0,,High School,4,4,3,3,3.0,3,3,3,4,5.0,3,1,3,2,,,,,3,3
1335,68.0,83761.0,High School,3,4,4,3,5.0,4,3,2,4,3.0,3,5,3,3,1.0,2.0,,,2,3
1336,53.0,84146.0,Bachelor,5,4,4,3,4.0,5,4,1,3,4.0,2,4,1,3,,4.0,5.0,5.0,3,4
1337,39.0,64630.0,High School,4,3,2,4,3.0,2,3,4,2,3.0,5,4,3,2,,2.0,3.0,,3,5
1338,73.0,,Master,2,3,3,3,,4,4,4,2,3.0,4,5,2,5,4.0,,,3.0,1,1
1339,65.0,260291.0,Master,3,2,3,4,2.0,2,4,3,3,3.0,3,1,3,4,1.0,2.0,4.0,,3,4
1340,60.0,,Bachelor,3,3,4,3,4.0,3,3,3,3,2.0,3,4,4,2,3.0,,3.0,,3,4
1341,49.0,73719.0,Bachelor,4,4,4,1,1.0,2,4,3,5,3.0,3,4,2,2,,,3.0,,3,4
1342,44.0,162323.0,High School,3,3,4,4,3.0,3,3,4,5,3.0,3,2,1,3,3.0,3.0,,2.0,5,5
1343,22.0,,High School,3,5,3,4,4.0,3,2,3,1,3.0,3,4,3,4,4.0,4.0,3.0,5.0,4,4
1344,63.0,144643.0,High School,3,4,5,2,3.0,3,3,4,1,3.0,4,4,4,3,4.0,3.0,3.0,,4,4
1345,18.0,,High School,3,3,4,3,3.0,2,2,3,3,1.0,3,3,3,3,4.0,2.0,3.0,5.0,4,1
1346,48.0,155486.0,Bachelor,3,3,3,2,4.0,4,2,2,3,4.0,1,3,5,4,,,4.0,2.0,3,3
1347,41.0,,Bachelor,3,4,4,3,,3,2,4,3,4.0,5,1,4,4,3.0,3.0,4.0,2.0,2,3
1348,53.0,,Master,4,4,3,3,2.0,4,3,3,5,3.0,1,1,3,4,4.0,5.0,5.0,,4,4
1349,41.0,,Bachelor,4,2,5,2,5.0,4,5,3,4,3.0,3,3,5,5,,3.0,,,3,3
1350,47.0,178064.0,High School,3,4,3,2,3.0,3,4,5,2,5.0,4,3,3,3,4.0,4.0,3.0,4.0,3,4
1351,37.0,,Master,2,2,3,3,3.0,3,4,4,5,4.0,2,4,2,5,5.0,4.0,2.0,4.0,3,3
1352,47.0,106797.0,Bachelor,3,4,4,4,4.0,4,4,5,3,2.0,3,3,3,3,4.0,3.0,3.0,1.0,4,3
1353,33.0,41743.0,Bachelor,3,3,4,3,4.0,5,5,3,3,2.0,3,5,4,3,,3.0,4.0,2.0,4,3
1354,44.0,,High School,1,3,4,3,3.0,2,4,4,5,5.0,2,4,3,3,,4.0,1.0,,2,5
1355,33.0,,High School,4,4,4,3,5.0,2,4,3,2,4.0,3,4,4,3,2.0,2.0,3.0,,2,4
1356,72.0,,High School,3,4,4,4,4.0,2,4,1,2,5.0,5,3,4,3,,,3.0,,1,2
1357,21.0,,Master,3,4,4,4,3.0,2,4,3,2,3.0,5,3,3,4,2.0,1.0,3.0,3.0,3,3
1358,31.0,50181.0,High School,4,2,4,5,4.0,5,3,3,3,3.0,3,3,3,3,4.0,,2.0,4.0,2,5
1359,39.0,,High School,4,4,3,4,3.0,4,5,2,3,1.0,4,4,3,4,3.0,,1.0,2.0,4,3
1360,38.0,,Bachelor,3,4,4,2,3.0,4,3,4,3,5.0,3,3,2,4,5.0,4.0,2.0,3.0,3,4
1361,57.0,,Bachelor,4,2,3,4,5.0,3,4,3,4,4.0,5,4,3,3,3.0,4.0,,3.0,2,4
1362,45.0,166382.0,High School,4,3,3,3,1.0,4,4,1,3,3.0,3,4,2,5,1.0,3.0,2.0,2.0,1,4
1363,34.0,,PhD,3,2,3,3,5.0,4,3,3,4,3.0,2,2,3,4,5.0,3.0,,5.0,2,3
1364,39.0,132830.0,Bachelor,5,3,4,4,4.0,4,4,5,3,3.0,4,3,4,3,2.0,5.0,3.0,1.0,3,3
1365,55.0,,Bachelor,3,4,3,4,3.0,3,3,4,4,2.0,3,1,3,5,,,,,4,4
1366,18.0,55860.0,PhD,3,4,3,3,4.0,3,3,5,5,3.0,4,3,3,5,3.0,3.0,4.0,2.0,4,3
1367,28.0,150034.0,Bachelor,3,4,3,3,3.0,3,3,3,1,3.0,3,3,4,3,2.0,2.0,3.0,3.0,3,2
1368,40.0,,Bachelor,3,3,4,5,3.0,4,2,4,3,3.0,3,4,3,3,,,4.0,3.0,3,3
1369,48.0,100588.0,Bachelor,3,2,2,3,4.0,4,3,3,4,,4,3,3,4,1.0,3.0,,5.0,3,4
1370,44.0,130324.0,High School,3,4,4,3,3.0,3,4,3,2,5.0,2,4,2,4,,4.0,2.0,4.0,3,3
1371,49.0,,High School,4,4,4,3,3.0,1,4,2,3,4.0,2,3,5,3,3.0,4.0,3.0,3.0,4,4
1372,43.0,,Bachelor,4,4,4,4,1.0,3,3,4,5,3.0,3,4,2,5,,,3.0,3.0,3,5
1373,56.0,,High School,2,3,2,4,4.0,5,4,3,4,2.0,1,2,5,3,,5.0,3.0,,4,3
1374,41.0,,High School,2,3,1,2,3.0,5,1,2,5,4.0,2,3,4,1,,4.0,,3.0,4,3
1375,34.0,,Master,4,4,2,2,3.0,4,4,3,5,2.0,3,4,3,5,3.0,4.0,3.0,2.0,3,3
1376,26.0,,High School,2,4,4,2,3.0,4,4,3,3,2.0,4,3,3,2,3.0,5.0,3.0,3.0,4,3
1377,40.0,,Bachelor,4,3,2,3,4.0,3,5,1,4,4.0,3,3,4,4,4.0,4.0,,4.0,4,4
1378,43.0,156153.0,High School,4,5,3,3,2.0,1,4,4,3,3.0,3,1,3,4,4.0,3.0,3.0,3.0,3,4
1379,40.0,99156.0,Bachelor,4,3,4,3,1.0,3,4,1,4,4.0,3,4,3,3,3.0,,3.0,5.0,2,3
1380,20.0,,Bachelor,3,3,3,3,3.0,4,3,3,4,4.0,2,3,2,5,4.0,4.0,4.0,3.0,1,4
1381,49.0,60015.0,Master,2,4,1,4,4.0,2,3,4,5,3.0,5,2,2,3,5.0,,4.0,4.0,4,2
1382,45.0,,Bachelor,3,3,4,3,2.0,4,2,1,5,4.0,3,4,5,3,,4.0,4.0,4.0,3,3
1383,54.0,,Bachelor,1,3,4,3,3.0,3,3,3,4,2.0,2,4,4,2,3.0,3.0,2.0,,3,3
1384,41.0,,Bachelor,4,5,1,3,4.0,3,3,4,4,4.0,4,3,3,2,3.0,3.0,2.0,3.0,4,1
1385,30.0,,High School,4,2,3,4,3.0,3,4,2,4,3.0,3,3,3,3,2.0,3.0,4.0,3.0,3,4
1386,43.0,,Bachelor,4,1,3,3,3.0,3,4,3,4,3.0,3,3,4,4,,,4.0,2.0,4,5
1387,73.0,,Bachelor,2,5,4,5,3.0,4,3,2,3,4.0,4,3,3,3,,3.0,3.0,4.0,4,3
1388,34.0,,Master,5,4,2,3,2.0,4,4,5,3,4.0,3,2,3,4,3.0,,4.0,1.0,3,1
1389,40.0,76385.0,Bachelor,4,4,4,3,5.0,3,3,3,4,,3,5,3,3,,3.0,3.0,3.0,4,4
1390,31.0,,Bachelor,2,3,5,5,2.0,3,3,3,4,4.0,2,3,1,3,,2.0,4.0,3.0,4,3
1391,44.0,,High School,2,3,3,2,4.0,3,1,3,4,5.0,3,3,1,3,3.0,2.0,4.0,,3,3
1392,32.0,,High School,4,4,1,4,3.0,4,3,3,3,3.0,3,4,3,4,,2.0,4.0,,2,4
1393,41.0,,High School,3,5,3,2,4.0,4,3,3,5,3.0,3,5,3,4,4.0,3.0,4.0,,2,3
1394,62.0,,Bachelor,5,2,2,4,4.0,4,2,3,4,5.0,3,2,4,4,4.0,,,,4,2
1395,56.0,,Bachelor,4,3,4,4,3.0,3,2,5,2,4.0,2,2,5,4,4.0,3.0,5.0,4.0,4,3
1396,43.0,,High School,4,3,3,2,2.0,3,4,2,2,3.0,2,4,2,3,2.0,,,,3,3
1397,44.0,,Master,3,4,4,5,1.0,3,4,1,3,2.0,3,3,1,4,4.0,3.0,,,2,2
1398,57.0,67195.0,High School,3,3,5,3,3.0,4,2,5,4,4.0,4,4,2,3,4.0,1.0,,3.0,2,3
1399,18.0,130156.0,High School,4,2,3,3,2.0,4,4,3,3,2.0,4,2,3,3,4.0,5.0,3.0,3.0,3,3
1400,37.0,261385.0,Master,3,2,4,3,5.0,4,4,3,3,4.0,5,3,4,2,1.0,4.0,3.0,4.0,4,3
1401,66.0,85021.0,Bachelor,3,3,5,3,2.0,3,3,3,2,4.0,1,4,3,5,3.0,,4.0,,2,1
1402,56.0,182186.0,High School,3,4,2,3,3.0,5,3,4,3,3.0,3,4,2,3,3.0,4.0,,,4,4
1403,41.0,,Bachelor,2,4,4,2,4.0,4,3,4,4,,4,4,1,4,2.0,4.0,2.0,3.0,4,4
1404,18.0,123713.0,High School,4,4,1,3,3.0,5,3,3,3,,3,4,3,5,3.0,3.0,3.0,3.0,4,4
1405,18.0,59290.0,High School,3,4,3,3,3.0,3,4,3,5,3.0,3,5,3,1,5.0,3.0,1.0,4.0,2,5
1406,19.0,,Master,3,3,3,1,3.0,5,4,4,5,3.0,4,5,4,4,2.0,2.0,4.0,4.0,2,3
1407,28.0,,Bachelor,3,4,3,4,3.0,3,3,4,4,2.0,5,2,4,5,3.0,4.0,3.0,5.0,4,2
1408,31.0,,Master,3,2,4,3,3.0,2,3,4,2,4.0,5,3,4,3,4.0,4.0,4.0,3.0,3,2
1409,60.0,49405.0,High School,3,3,3,2,3.0,3,5,3,3,3.0,4,4,4,3,5.0,3.0,3.0,3.0,4,4
1410,23.0,,Master,1,3,3,4,4.0,4,4,3,4,5.0,4,3,2,4,4.0,3.0,2.0,3.0,3,5
1411,33.0,,Bachelor,4,3,3,3,3.0,3,4,3,3,3.0,4,3,3,3,3.0,4.0,2.0,3.0,1,4
1412,53.0,,High School,3,2,3,3,,2,4,3,4,4.0,4,4,2,4,4.0,5.0,4.0,3.0,1,3
1413,46.0,,High School,2,4,3,3,4.0,4,2,4,1,3.0,3,3,4,1,4.0,3.0,3.0,4.0,4,5
1414,51.0,152783.0,High School,4,4,4,4,2.0,2,2,3,2,5.0,2,1,3,3,4.0,4.0,,,3,3
1415,44.0,,Bachelor,4,3,2,2,5.0,2,3,4,3,4.0,3,3,4,3,3.0,,4.0,3.0,4,3
1416,62.0,,High School,3,1,4,4,3.0,4,3,3,5,5.0,4,3,3,4,1.0,,3.0,,3,3
1417,54.0,,High School,3,3,3,4,5.0,3,3,2,4,4.0,4,3,4,3,3.0,3.0,,,3,3
1418,28.0,,Bachelor,4,5,3,3,5.0,4,4,2,1,4.0,3,3,2,1,5.0,4.0,5.0,3.0,2,3
1419,35.0,66076.0,Bachelor,2,3,3,5,3.0,5,4,3,3,4.0,3,2,1,3,3.0,,4.0,3.0,5,5
1420,47.0,,Bachelor,3,3,3,3,2.0,5,3,3,4,2.0,4,3,5,3,,2.0,3.0,2.0,3,3
1421,45.0,,High School,3,5,2,3,5.0,3,3,3,4,3.0,2,3,1,3,4.0,5.0,,,3,3
1422,60.0,,High School,4,4,4,4,,3,3,3,3,3.0,3,2,3,5,,4.0,,3.0,4,4
1423,62.0,,High School,3,4,1,4,2.0,2,5,4,3,4.0,3,5,3,3,,4.0,3.0,3.0,3,3
1424,60.0,,Bachelor,2,4,4,4,2.0,3,3,3,3,3.0,4,5,3,1,3.0,2.0,4.0,2.0,4,4
1425,43.0,170394.0,Bachelor,2,2,4,3,5.0,3,4,3,4,3.0,1,4,3,4,4.0,3.0,,5.0,3,3
1426,61.0,,Master,4,4,4,4,,4,5,3,4,3.0,4,3,2,5,3.0,4.0,4.0,,1,1
1427,63.0,77589.0,PhD,3,4,4,2,3.0,3,4,4,3,3.0,3,2,4,4,4.0,5.0,,4.0,1,2
1428,47.0,,PhD,3,1,4,4,4.0,1,3,3,5,5.0,3,3,4,3,4.0,,3.0,,5,3
1429,20.0,,Bachelor,4,4,4,5,4.0,4,3,4,5,4.0,5,4,4,2,3.0,4.0,3.0,2.0,2,1
1430,29.0,,Master,4,4,2,4,1.0,3,2,4,4,4.0,3,4,4,2,4.0,5.0,3.0,4.0,2,3
1431,37.0,,High School,4,3,5,3,2.0,3,4,3,3,4.0,3,3,3,4,4.0,,5.0,4.0,4,4
1432,38.0,,High School,2,3,4,3,4.0,2,4,4,4,3.0,1,3,3,4,2.0,4.0,5.0,1.0,3,4
1433,34.0,119799.0,Bachelor,3,3,3,5,4.0,4,5,2,3,4.0,2,1,1,5,3.0,,4.0,4.0,4,3
1434,39.0,,Bachelor,4,3,3,3,5.0,3,3,4,3,3.0,2,4,3,4,1.0,4.0,3.0,5.0,2,4
1435,52.0,,Bachelor,2,1,2,4,1.0,4,4,3,4,4.0,3,3,4,1,4.0,,4.0,2.0,4,3
1436,48.0,,Bachelor,4,5,1,2,2.0,1,5,4,3,5.0,4,5,3,3,,2.0,3.0,4.0,3,2
1437,37.0,,Bachelor,3,3,3,4,3.0,4,4,1,3,3.0,2,3,4,4,2.0,,,4.0,3,3
1438,52.0,,Master,1,1,5,2,4.0,2,4,4,3,,3,1,2,3,4.0,4.0,2.0,3.0,3,5
1439,53.0,,Master,4,3,3,5,3.0,3,3,4,2,4.0,3,3,2,2,4.0,3.0,2.0,,2,5
1440,52.0,55385.0,High School,3,3,3,2,3.0,3,2,3,3,3.0,5,3,4,1,1.0,,,3.0,3,5
1441,46.0,108895.0,Bachelor,4,4,3,3,1.0,4,4,5,3,4.0,5,4,3,3,,3.0,3.0,3.0,3,3
1442,50.0,44362.0,Bachelor,3,3,3,4,1.0,4,3,3,3,4.0,4,1,3,4,4.0,2.0,5.0,2.0,1,3
1443,45.0,,Bachelor,3,4,5,4,2.0,4,4,5,3,4.0,1,1,3,5,4.0,2.0,,5.0,5,1
1444,40.0,,High School,5,3,2,3,2.0,1,3,1,4,4.0,3,3,4,4,3.0,3.0,,3.0,5,3
1445,55.0,,Master,3,2,4,3,4.0,4,3,3,2,4.0,2,2,5,1,5.0,,,,3,5
1446,59.0,,Bachelor,5,3,3,2,3.0,3,2,2,3,3.0,4,3,3,4,,,4.0,,3,3
1447,33.0,104990.0,Bachelor,5,4,2,1,4.0,4,4,2,3,4.0,3,4,3,2,3.0,2.0,,3.0,4,5
1448,80.0,129788.0,High School,3,2,3,2,2.0,4,3,3,3,3.0,3,3,3,4,,2.0,5.0,,5,3
1449,29.0,,High School,4,4,3,3,1.0,3,3,4,4,1.0,3,3,3,3,4.0,4.0,3.0,,5,5
1450,44.0,22611.0,Bachelor,3,4,2,3,5.0,3,3,3,4,5.0,3,4,4,3,3.0,4.0,,,2,1
1451,54.0,,PhD,4,3,3,2,4.0,2,4,3,3,3.0,4,3,3,4,3.0,3.0,3.0,2.0,2,4
1452,49.0,54918.0,Master,4,4,4,3,4.0,2,4,4,4,3.0,3,2,3,4,4.0,,4.0,,3,4
1453,30.0,,Bachelor,4,3,2,5,4.0,5,4,2,2,3.0,4,3,1,3,3.0,3.0,,,3,3
1454,48.0,59608.0,Bachelor,3,3,5,3,2.0,3,4,4,3,4.0,3,4,3,4,4.0,2.0,,2.0,3,3
1455,68.0,,High School,3,2,1,3,1.0,1,5,1,4,4.0,2,2,4,3,4.0,,,3.0,5,4
1456,42.0,,Master,4,3,4,2,4.0,3,3,1,5,3.0,3,1,3,3,1.0,,4.0,1.0,2,4
1457,24.0,59160.0,High School,3,3,3,3,4.0,1,3,5,4,4.0,4,4,5,4,3.0,4.0,3.0,2.0,2,2
1458,24.0,33658.0,Bachelor,5,4,1,3,3.0,5,5,3,2,3.0,1,1,3,3,2.0,5.0,3.0,3.0,4,4
1459,62.0,,Bachelor,3,3,4,5,4.0,4,3,2,2,,3,3,3,2,3.0,4.0,,3.0,2,3
1460,40.0,,High School,3,3,4,3,5.0,3,4,2,3,2.0,3,3,3,2,,,4.0,,3,3
1461,45.0,,Master,4,2,2,1,3.0,2,3,4,3,4.0,3,1,3,4,3.0,,2.0,2.0,4,4
1462,50.0,,Master,4,3,3,4,4.0,3,3,4,3,1.0,3,4,4,4,,3.0,3.0,3.0,5,3
1463,18.0,,High School,3,3,4,4,4.0,4,3,3,3,5.0,4,5,4,4,3.0,3.0,2.0,3.0,4,3
1464,61.0,,Master,3,5,4,4,2.0,5,4,3,3,4.0,4,3,1,2,3.0,3.0,2.0,4.0,3,4
1465,72.0,,Bachelor,3,3,4,4,3.0,4,4,3,3,5.0,2,4,4,3,,,,,3,5
1466,39.0,118594.0,High School,3,5,2,3,3.0,4,1,2,3,3.0,2,1,1,4,4.0,5.0,3.0,4.0,1,3
1467,43.0,,Bachelor,4,4,4,4,2.0,3,3,2,1,5.0,5,2,4,3,2.0,,3.0,1.0,2,3
1468,56.0,137301.0,Master,3,2,4,4,3.0,3,3,3,3,3.0,5,3,4,1,4.0,,4.0,,5,4
1469,38.0,,PhD,3,2,3,4,3.0,2,3,3,5,3.0,4,3,4,4,,,,3.0,3,3
1470,61.0,,Master,2,5,5,3,3.0,2,5,4,3,4.0,3,4,3,3,4.0,3.0,,,5,4
1471,53.0,127302.0,Bachelor,4,3,4,4,2.0,4,5,2,4,2.0,4,5,5,3,,3.0,5.0,,4,3
1472,64.0,26068.0,High School,3,3,5,5,3.0,4,3,1,4,3.0,4,2,1,2,4.0,,3.0,4.0,3,3
1473,28.0,78091.0,Bachelor,3,1,4,4,4.0,1,4,3,3,3.0,4,4,4,3,,1.0,1.0,3.0,2,3
1474,50.0,152540.0,Bachelor,4,3,2,3,3.0,3,3,4,3,3.0,4,4,3,4,4.0,3.0,,3.0,4,3
1475,51.0,75062.0,High School,4,5,3,2,3.0,2,3,4,4,3.0,3,3,3,2,4.0,,3.0,,3,5
1476,56.0,82533.0,High School,1,2,3,2,2.0,4,3,3,2,4.0,1,3,4,4,1.0,2.0,2.0,5.0,4,3
1477,43.0,,Bachelor,3,4,3,3,3.0,2,4,3,3,2.0,3,3,2,3,3.0,2.0,2.0,4.0,5,4
1478,31.0,300000.0,Master,3,2,4,4,5.0,3,3,3,4,2.0,4,3,2,3,2.0,2.0,2.0,3.0,3,3
1479,23.0,,Bachelor,3,4,3,2,4.0,4,3,2,4,3.0,4,2,2,2,2.0,4.0,1.0,4.0,4,3
1480,37.0,126121.0,High School,2,3,2,2,2.0,3,2,4,2,3.0,3,4,3,1,4.0,4.0,4.0,4.0,4,3
1481,35.0,,Bachelor,3,4,4,2,2.0,4,4,2,2,1.0,4,2,3,3,3.0,3.0,3.0,2.0,4,3
1482,39.0,,High School,4,4,4,3,3.0,5,3,4,3,4.0,5,4,2,5,3.0,3.0,3.0,,3,4
1483,42.0,,High School,3,4,4,3,3.0,4,4,3,4,3.0,4,3,3,4,,4.0,4.0,4.0,2,4
1484,26.0,,Bachelor,4,2,3,4,4.0,3,5,3,5,4.0,4,4,5,3,3.0,5.0,4.0,2.0,3,3
1485,30.0,,High School,4,4,3,5,2.0,3,2,5,3,3.0,3,4,4,4,4.0,2.0,4.0,2.0,4,1
1486,38.0,,PhD,5,4,4,3,,3,4,4,4,3.0,4,4,4,4,4.0,,4.0,5.0,3,3
1487,51.0,,Master,4,4,3,3,4.0,3,2,3,5,4.0,5,4,3,4,3.0,,3.0,2.0,3,4
1488,35.0,,Master,5,2,3,4,4.0,2,4,3,3,4.0,3,3,3,3,5.0,5.0,5.0,,4,3
1489,51.0,71975.0,Master,1,4,3,4,4.0,1,4,4,2,4.0,2,4,3,5,,4.0,3.0,2.0,2,4
1490,71.0,,Bachelor,3,3,1,3,4.0,3,3,4,2,2.0,5,2,3,4,2.0,4.0,,4.0,4,4
1491,45.0,117478.0,High School,4,4,1,4,,4,3,3,3,4.0,3,4,3,2,4.0,3.0,3.0,4.0,4,4
1492,69.0,,Bachelor,3,3,2,4,3.0,4,3,5,4,3.0,3,3,4,3,,,,4.0,3,4
1493,63.0,300000.0,High School,2,2,3,3,,4,4,3,3,2.0,3,4,3,3,,,2.0,,2,4
1494,53.0,30475.0,High School,5,2,5,3,3.0,2,4,2,3,3.0,3,3,3,4,,1.0,,2.0,3,3
1495,38.0,,Bachelor,3,4,2,3,3.0,3,3,5,1,3.0,3,4,2,3,4.0,3.0,1.0,4.0,3,4
1496,41.0,,Bachelor,2,4,4,3,3.0,3,3,5,5,2.0,3,3,5,4,,4.0,5.0,3.0,3,1
1497,59.0,,Bachelor,3,3,2,3,2.0,2,4,4,3,4.0,4,4,3,3,4.0,3.0,5.0,,2,5
1498,46.0,,High School,4,4,4,4,4.0,3,3,4,3,3.0,3,5,3,3,3.0,3.0,5.0,5.0,5,4
1499,74.0,88096.0,Bachelor,4,4,4,2,4.0,3,3,4,4,,4,5,3,4,,,3.0,1.0,2,3
1500,40.0,88501.0,Master,5,4,4,5,4.0,3,4,3,5,2.0,4,3,3,4,3.0,,4.0,4.0,3,2
1501,43.0,146959.0,High School,3,4,2,2,5.0,3,2,3,4,4.0,4,5,4,5,,4.0,,,5,5
1502,73.0,108691.0,Bachelor,3,3,4,3,3.0,3,3,3,4,2.0,4,4,4,2,,3.0,,,3,3
1503,30.0,,Bachelor,2,2,3,1,2.0,5,3,4,3,3.0,4,1,4,1,,2.0,,,5,2
1504,76.0,,Bachelor,3,5,3,4,4.0,4,2,3,4,3.0,3,3,3,3,,3.0,3.0,4.0,2,3
1505,18.0,41688.0,High School,2,3,4,2,4.0,3,5,3,4,3.0,3,2,3,5,3.0,5.0,3.0,2.0,1,3
1506,32.0,,Master,4,2,2,4,4.0,3,5,3,1,4.0,3,2,3,4,2.0,3.0,3.0,3.0,4,2
1507,28.0,,Bachelor,4,4,3,4,2.0,3,3,3,4,,3,5,4,3,3.0,2.0,5.0,2.0,2,3
1508,20.0,94769.0,Bachelor,4,4,3,3,4.0,3,3,1,2,4.0,3,3,4,2,4.0,3.0,3.0,,4,3
1509,35.0,,Master,4,4,4,5,3.0,1,2,3,2,,3,3,3,5,3.0,4.0,2.0,3.0,2,4
1510,38.0,122524.0,High School,3,3,4,3,2.0,5,3,3,3,4.0,3,3,4,3,1.0,3.0,4.0,4.0,4,2
1511,48.0,109011.0,Bachelor,3,3,3,3,3.0,4,3,3,5,4.0,3,5,3,2,5.0,3.0,3.0,3.0,3,3
1512,18.0,,Master,2,4,5,3,3.0,3,4,4,3,3.0,4,3,4,5,3.0,4.0,5.0,4.0,5,4
1513,72.0,,Master,3,5,4,3,3.0,3,4,3,5,2.0,2,3,3,1,,,4.0,,2,5
1514,37.0,,High School,3,1,3,5,2.0,1,2,4,2,4.0,4,2,3,5,5.0,3.0,4.0,3.0,4,4
1515,48.0,,Bachelor,3,5,3,2,3.0,3,3,5,3,4.0,2,4,4,3,4.0,4.0,,4.0,4,3
1516,36.0,,PhD,4,3,3,3,3.0,4,2,5,3,3.0,3,4,4,5,2.0,5.0,2.0,4.0,5,1
1517,45.0,,Master,4,4,4,3,3.0,5,2,5,3,3.0,2,3,4,2,5.0,3.0,,4.0,4,3
1518,49.0,98154.0,Bachelor,3,4,3,2,1.0,4,2,4,5,4.0,4,4,4,4,,4.0,,2.0,4,2
1519,55.0,,Master,3,3,2,4,4.0,3,3,3,3,3.0,4,2,4,3,4.0,2.0,2.0,,4,2
1520,19.0,,Master,3,3,3,2,3.0,4,4,4,3,4.0,3,3,2,3,2.0,3.0,3.0,4.0,2,4
1521,72.0,,Bachelor,3,3,4,1,3.0,5,5,2,4,3.0,4,3,4,3,3.0,3.0,,,5,3
1522,18.0,,Bachelor,4,3,5,5,4.0,3,3,2,3,4.0,3,4,4,3,1.0,4.0,3.0,4.0,4,4
1523,49.0,166721.0,Bachelor,2,3,2,4,4.0,3,5,5,2,3.0,3,4,3,3,4.0,1.0,2.0,,3,4
1524,49.0,,High School,4,2,3,4,4.0,3,2,1,3,3.0,3,3,3,3,4.0,4.0,,4.0,4,4
1525,34.0,227774.0,Bachelor,3,4,3,3,4.0,3,2,1,4,4.0,3,3,2,3,4.0,,3.0,3.0,3,1
