applicant_id,age,income,employment_length,debt,credit_score,loan_amount,interest_rate,term,purpose,grade,delinquencies,inquiries,open_accounts,default
1306,41,67413.0,3.1,35811.31,749,16901,5.57,36,car,A,0.0,0,8,0
1307,46,,14.8,2700.79,747,48628,10.04,36,home,A,0.0,0,7,0
1308,40,76489.0,0.9,6693.54,737,4952,9.16,36,debt_consolidation,A,0.0,2,5,0
1309,42,,0.4,4403.93,776,18545,7.32,60,other,AA,0.0,3,10,0
1310,31,24427.0,4.4,566.03,771,27143,5.34,36,car,AA,0.0,2,3,0
1311,33,20954.0,19.7,5561.65,769,18926,4.37,36,car,AA,0.0,1,7,0
1312,53,91218.0,13.2,33069.96,681,6832,12.33,36,other,B,1.0,1,4,0
1313,52,45970.0,1.3,9035.42,713,2416,6.24,36,other,A,1.0,0,9,0
1314,30,21086.0,1.4,3592.03,787,38450,6.52,36,car,AA,0.0,1,9,0
1315,41,77199.0,,37197.95,739,8924,9.23,60,debt_consolidation,A,0.0,1,5,0
1316,18,45145.0,0.7,8483.51,711,53552,6.16,60,car,A,0.0,0,7,0
1317,31,53659.0,3.1,5064.86,812,22638,8.78,36,debt_consolidation,AA,1.0,1,7,0
1318,54,,7.6,10584.42,608,6066,14.91,36,car,C,1.0,1,4,0
1319,51,47625.0,,5698.57,614,24470,10.98,36,car,C,0.0,3,9,0
1320,43,24968.0,10.5,4246.24,737,12560,10.3,60,credit_card,A,0.0,0,6,0
1321,31,60150.0,17.4,16470.8,544,5452,11.71,36,debt_consolidation,D,1.0,2,8,1
1322,33,,2.0,3812.78,697,8002,12.45,36,credit_card,B,0.0,0,5,0
1323,60,38699.0,0.4,2667.13,850,13596,7.94,60,debt_consolidation,AA,0.0,0,7,0
1324,44,62426.0,6.7,26226.77,722,12042,8.16,36,car,A,0.0,2,6,0
1325,38,34180.0,7.4,1589.01,508,44295,16.1,36,other,D,0.0,1,13,0
1326,25,18679.0,0.6,3111.36,712,1793,8.84,60,other,A,0.0,2,3,0
1327,47,169325.0,6.3,60988.05,747,2372,7.59,36,car,A,1.0,0,7,0
1328,37,45196.0,0.8,21409.78,736,8465,6.04,36,home,A,0.0,0,7,0
1329,20,31976.0,8.6,9986.2,694,10363,9.92,36,credit_card,B,2.0,3,8,0
1330,27,94944.0,0.9,8022.51,809,17365,6.13,60,home,AA,0.0,2,5,0
1331,45,15000.0,31.3,685.46,678,3794,9.51,36,debt_consolidation,B,1.0,1,7,0
1332,30,67459.0,13.6,16026.43,674,22069,9.34,36,debt_consolidation,B,1.0,0,9,0
1333,52,19408.0,9.3,7535.07,603,7716,13.42,36,debt_consolidation,C,0.0,0,5,0
1334,38,46042.0,15.6,9717.82,555,18601,11.81,36,home,D,0.0,2,11,1
1335,29,45323.0,25.5,2619.9,663,1322,7.01,36,car,B,0.0,3,9,0
1336,65,75390.0,2.1,25215.33,707,32861,7.38,60,debt_consolidation,A,5.0,2,7,0
1337,46,137653.0,,28350.91,810,12690,9.39,60,credit_card,AA,1.0,1,14,0
1338,35,37601.0,1.8,13994.46,747,2174,6.83,36,debt_consolidation,A,2.0,1,8,0
1339,29,35252.0,2.2,18377.13,591,21019,12.81,60,debt_consolidation,D,1.0,1,5,1
1340,43,44825.0,6.2,9575.09,581,3279,13.59,36,debt_consolidation,D,0.0,0,4,0
1341,43,80435.0,0.6,25505.77,600,5807,10.59,36,credit_card,D,0.0,1,6,0
1342,37,15000.0,,5949.61,688,4685,10.24,36,other,B,2.0,1,4,0
1343,32,67105.0,,15439.78,605,29854,10.1,60,car,C,0.0,0,9,0
1344,40,52090.0,14.3,26512.24,737,23998,6.67,36,credit_card,A,0.0,0,8,0
1345,47,75330.0,5.2,54500.86,678,41695,9.46,36,credit_card,B,0.0,0,8,0
1346,35,188527.0,2.4,17138.6,788,34253,11.22,60,other,AA,0.0,2,14,0
1347,67,27874.0,2.5,10452.01,652,15936,10.92,36,debt_consolidation,B,1.0,1,7,0
1348,45,96789.0,0.8,26168.5,653,14450,12.19,36,debt_consolidation,B,0.0,3,9,0
1349,23,39045.0,14.1,15435.69,818,24608,3.29,36,car,AA,1.0,0,4,0
1350,59,55550.0,2.8,9439.99,603,22009,14.11,36,other,C,0.0,0,7,0
1351,31,33552.0,22.5,14995.77,642,4683,13.23,60,debt_consolidation,C,0.0,2,8,0
1352,67,31437.0,1.8,17041.18,760,14401,9.04,60,credit_card,AA,0.0,1,6,0
1353,34,27208.0,2.0,4061.72,811,13450,5.36,36,debt_consolidation,AA,1.0,0,5,0
1354,43,21173.0,6.5,10968.73,611,10984,7.18,60,home,C,1.0,3,6,0
1355,60,48302.0,4.7,15817.06,681,35787,5.1,36,debt_consolidation,B,1.0,0,9,0
1356,40,53465.0,0.3,9874.71,731,30186,8.55,36,home,A,,0,11,1
1357,18,101154.0,11.8,19186.85,743,14833,7.95,36,other,A,1.0,0,11,0
1358,22,,2.9,13745.3,755,5862,6.37,36,car,AA,0.0,0,7,0
1359,44,26982.0,2.2,1646.42,606,4204,11.82,36,car,C,0.0,0,7,0
1360,23,15386.0,9.0,7197.93,617,13520,8.85,60,debt_consolidation,C,0.0,1,8,0
1361,23,29558.0,6.9,7251.51,612,24890,13.74,36,credit_card,C,0.0,0,6,0
1362,60,37126.0,0.8,9652.15,700,4525,9.47,36,other,B,0.0,0,7,0
1363,41,29144.0,6.0,5610.32,530,8430,15.15,60,credit_card,D,0.0,1,8,1
1364,42,,7.5,7125.0,739,9776,4.03,60,debt_consolidation,A,1.0,1,9,0
1365,41,61619.0,1.4,35172.74,570,22066,12.35,36,debt_consolidation,D,0.0,2,16,0
1366,54,98234.0,5.9,4236.24,717,10127,5.7,60,debt_consolidation,A,1.0,0,11,0
1367,40,16499.0,9.8,10166.25,664,19884,9.21,60,credit_card,B,0.0,0,9,0
1368,50,49506.0,5.7,10192.0,823,3721,5.8,36,credit_card,AA,0.0,5,7,0
1369,42,37946.0,13.8,16400.74,710,85047,8.01,36,debt_consolidation,A,0.0,1,8,0
1370,63,77331.0,4.6,17249.06,719,75337,10.24,36,debt_consolidation,A,0.0,1,6,0
1371,22,23531.0,,2698.14,584,34786,13.56,60,debt_consolidation,D,0.0,3,14,1
1372,37,15000.0,9.2,4016.32,577,15022,13.7,36,credit_card,D,0.0,1,11,1
1373,18,30756.0,2.5,3807.95,631,14807,11.41,60,credit_card,C,0.0,4,9,0
1374,31,21182.0,19.0,8007.16,709,17081,10.49,60,credit_card,A,1.0,0,6,0
1375,18,33104.0,10.4,22070.27,727,6338,9.01,36,credit_card,A,0.0,1,11,1
1376,20,44309.0,0.4,15297.53,664,14498,10.4,36,other,B,1.0,3,4,0
1377,34,20583.0,4.5,6487.27,693,23504,9.2,60,debt_consolidation,B,0.0,0,6,0
1378,34,120645.0,,60934.77,672,12274,5.33,60,debt_consolidation,B,0.0,0,8,0
1379,41,19048.0,1.2,3516.88,707,7679,8.93,36,debt_consolidation,A,1.0,3,8,0
1380,23,15000.0,0.9,3773.1,708,5435,9.88,36,credit_card,A,0.0,3,8,0
1381,50,21119.0,21.8,3963.5,543,33022,13.36,36,car,D,0.0,1,6,0
1382,31,47788.0,14.4,24967.75,692,100000,10.56,36,car,B,0.0,3,6,0
1383,67,35591.0,3.4,10991.2,674,17941,9.99,60,home,B,0.0,1,7,0
1384,52,16769.0,0.8,2553.94,682,23434,6.01,36,debt_consolidation,B,0.0,1,6,0
1385,27,15000.0,16.7,6301.81,676,29765,8.31,60,debt_consolidation,B,3.0,2,9,0
1386,33,104524.0,9.2,50753.65,776,5345,6.28,36,credit_card,AA,0.0,3,9,0
1387,32,47460.0,1.4,8279.31,814,7170,5.01,60,credit_card,AA,0.0,2,4,0
1388,35,15000.0,4.2,3013.43,747,15920,6.9,36,debt_consolidation,A,0.0,0,10,0
1389,43,,19.4,10856.9,608,20795,13.58,60,credit_card,C,2.0,2,7,0
1390,48,20530.0,7.8,7401.96,704,21869,8.48,60,credit_card,A,2.0,3,10,0
1391,59,69796.0,2.4,59735.99,592,7326,13.81,36,car,D,3.0,1,3,1
1392,45,,14.6,10092.54,707,18752,7.62,36,debt_consolidation,A,0.0,0,3,0
1393,30,37307.0,16.0,9623.75,806,20600,5.8,60,credit_card,AA,0.0,0,4,0
1394,37,86801.0,1.2,36629.96,693,11703,9.75,36,debt_consolidation,B,2.0,0,7,0
1395,29,17700.0,5.1,6914.92,737,12985,7.83,36,car,A,1.0,1,9,0
1396,44,61807.0,2.6,10253.77,742,21325,12.65,36,car,A,0.0,0,8,0
1397,40,61114.0,9.7,30573.21,736,17300,7.94,60,other,A,0.0,1,5,0
1398,40,21249.0,4.7,3098.87,585,30608,12.38,60,home,D,1.0,0,4,0
1399,37,15000.0,8.5,1224.94,841,11344,3.0,36,other,AA,0.0,1,7,0
1400,42,15000.0,3.0,6677.51,694,16691,7.26,36,car,B,2.0,0,6,0
1401,42,78615.0,1.1,20979.37,691,59441,10.28,60,debt_consolidation,B,0.0,1,8,1
1402,35,16114.0,8.7,2040.13,741,14631,6.1,36,home,A,2.0,2,9,0
1403,45,51074.0,4.9,21668.57,706,21539,8.95,36,debt_consolidation,A,0.0,2,10,0
1404,44,113092.0,0.6,26073.7,631,15172,9.74,60,debt_consolidation,C,0.0,1,9,0
1405,36,15000.0,0.2,3664.27,781,12562,7.01,60,car,AA,,0,6,0
1406,47,112140.0,0.5,15863.9,635,12014,10.81,60,credit_card,C,0.0,0,9,1
1407,40,32534.0,0.1,8056.67,685,12357,7.55,36,car,B,1.0,1,5,0
1408,59,103736.0,1.7,26509.9,669,41058,11.58,36,home,B,1.0,3,7,0
1409,38,20913.0,2.1,7625.96,771,24702,9.89,36,car,AA,3.0,0,6,1
1410,46,15000.0,7.5,1948.43,649,4993,12.04,36,debt_consolidation,C,,1,8,0
1411,30,,3.5,13819.74,546,24130,14.83,36,debt_consolidation,D,1.0,1,5,0
1412,41,29873.0,2.8,4691.22,772,9675,8.57,36,home,AA,0.0,0,12,0
1413,38,43998.0,10.2,19789.32,703,11503,5.96,36,credit_card,A,0.0,3,8,0
1414,38,50804.0,5.0,35868.22,589,4741,13.28,36,debt_consolidation,D,0.0,0,6,1
1415,37,,5.1,1718.24,683,12095,13.39,36,debt_consolidation,B,1.0,2,9,0
1416,48,77637.0,0.4,30223.1,848,18538,6.76,60,debt_consolidation,AA,1.0,0,11,0
1417,47,112476.0,10.6,46440.48,850,50989,4.12,60,other,AA,2.0,0,5,0
1418,18,45746.0,5.0,12549.26,524,41393,11.66,60,car,D,1.0,0,6,1
1419,28,19974.0,3.6,5499.51,710,11504,10.65,36,credit_card,A,0.0,0,3,0
1420,37,,3.8,1322.09,753,4169,7.59,36,debt_consolidation,AA,0.0,1,5,0
1421,45,60342.0,16.0,21298.47,734,23404,5.92,36,car,A,1.0,2,6,0
1422,18,65299.0,1.3,30273.32,738,4391,6.81,36,car,A,1.0,1,8,0
1423,46,37466.0,0.2,15193.97,713,5259,8.31,60,home,A,0.0,1,2,0
1424,61,66695.0,5.8,12352.31,699,20440,9.22,60,other,B,0.0,0,5,1
1425,24,15000.0,1.3,4264.07,575,10728,13.94,36,credit_card,D,1.0,1,3,1
1426,35,,1.1,8945.17,668,49779,12.63,60,debt_consolidation,B,2.0,0,8,1
1427,44,,9.9,5064.19,701,3589,9.54,60,credit_card,A,1.0,0,5,0
1428,46,32409.0,2.1,10336.96,684,14310,8.21,36,car,B,0.0,0,5,0
1429,57,35852.0,8.2,18966.72,819,35885,9.93,36,credit_card,AA,1.0,2,8,0
1430,39,15000.0,17.5,4936.36,715,5371,7.02,36,car,A,0.0,1,11,0
1431,52,32662.0,4.3,9174.11,806,35012,6.84,36,credit_card,AA,1.0,1,7,0
1432,37,45796.0,,6978.78,567,17448,7.19,60,home,D,1.0,0,11,1
1433,49,227884.0,10.9,72972.22,742,10506,8.77,36,debt_consolidation,A,0.0,0,4,0
1434,21,25502.0,11.2,3641.03,598,14429,13.85,36,credit_card,D,0.0,0,6,0
1435,56,63180.0,2.3,29164.41,791,2624,11.75,36,credit_card,AA,0.0,3,7,0
1436,49,51545.0,1.5,7199.32,757,18359,6.5,36,debt_consolidation,AA,0.0,2,7,0
1437,25,21371.0,0.1,12110.52,702,4969,10.25,60,debt_consolidation,A,0.0,1,7,0
1438,44,21997.0,,9371.27,722,17881,12.29,60,credit_card,A,1.0,2,5,0
1439,35,35233.0,1.3,6560.01,702,8402,7.83,36,debt_consolidation,A,0.0,0,9,0
1440,42,15000.0,3.4,6534.43,764,6159,6.75,60,debt_consolidation,AA,0.0,0,3,0
1441,21,69607.0,9.3,960.94,628,30727,13.67,36,car,C,0.0,1,6,0
1442,39,63221.0,2.9,23047.6,644,37026,11.06,60,credit_card,C,0.0,2,4,0
1443,47,56789.0,4.7,2559.66,795,47833,6.29,36,home,AA,0.0,0,9,0
1444,43,24678.0,3.9,1982.07,712,43229,9.23,36,car,A,1.0,2,7,0
1445,44,146567.0,13.4,31234.67,709,6744,7.48,60,credit_card,A,0.0,0,9,0
1446,32,30243.0,12.1,12281.87,829,7819,7.37,36,debt_consolidation,AA,2.0,1,9,0
1447,56,51650.0,0.8,24957.35,659,13532,10.23,60,debt_consolidation,B,0.0,1,7,1
1448,18,43479.0,1.4,4057.45,619,26836,12.69,60,car,C,1.0,0,5,0
1449,60,82984.0,0.4,2586.47,676,20167,9.94,60,credit_card,B,0.0,1,10,0
1450,47,119480.0,8.3,40658.04,688,41903,11.42,60,car,B,0.0,0,10,0
1451,37,15740.0,1.2,2260.32,651,83993,9.21,36,credit_card,B,1.0,2,6,0
1452,49,,0.2,44746.12,730,12013,6.16,60,car,A,,2,7,0
1453,52,15328.0,5.7,504.93,817,9759,6.39,36,credit_card,AA,2.0,0,5,0
1454,42,56383.0,10.4,11480.8,678,46994,8.71,36,home,B,1.0,1,7,0
1455,39,71345.0,,29997.26,698,22926,10.36,60,credit_card,B,0.0,1,8,0
1456,41,30141.0,10.8,3583.33,574,72879,12.42,36,debt_consolidation,D,0.0,2,7,0
1457,26,23178.0,5.3,9628.67,694,35714,9.99,36,debt_consolidation,B,2.0,1,7,1
1458,39,,1.8,13635.43,647,11156,11.47,60,credit_card,C,2.0,1,5,0
1459,31,62999.0,7.8,16156.72,754,4859,4.78,60,credit_card,AA,0.0,0,8,0
1460,49,66998.0,15.7,27597.53,703,16512,9.53,36,car,A,0.0,1,11,0
1461,55,34563.0,4.0,1101.07,850,2029,6.22,60,credit_card,AA,1.0,0,3,0
1462,18,18398.0,9.2,6278.39,834,5504,3.87,36,other,AA,1.0,2,6,0
1463,51,33820.0,0.8,8897.8,704,20133,8.92,36,credit_card,A,2.0,1,4,0
1464,33,18010.0,1.8,2221.8,758,15710,9.75,60,credit_card,AA,0.0,0,5,0
1465,40,26048.0,4.0,10838.62,683,10086,12.61,60,debt_consolidation,B,0.0,2,9,0
1466,28,26894.0,2.1,8558.69,776,42082,5.16,60,debt_consolidation,AA,0.0,1,8,0
1467,43,89616.0,10.8,32186.11,709,5656,5.94,60,other,A,1.0,0,5,0
1468,57,,17.9,1783.84,609,13821,12.59,36,debt_consolidation,C,0.0,2,9,0
1469,38,33603.0,4.6,8045.67,706,20137,8.38,60,home,A,1.0,2,9,0
1470,29,119600.0,18.1,28804.19,642,8229,9.29,60,home,C,0.0,2,9,0
1471,51,17524.0,15.1,4612.94,785,4523,8.85,36,home,AA,0.0,2,5,0
1472,44,31983.0,9.0,4227.2,777,10170,3.91,60,debt_consolidation,AA,1.0,1,5,0
1473,41,27267.0,29.7,9986.98,609,3754,12.06,60,credit_card,C,1.0,1,6,0
1474,45,,4.3,8024.18,621,9577,8.63,36,credit_card,C,0.0,0,8,0
1475,57,47672.0,,14293.34,631,9478,7.81,36,debt_consolidation,C,0.0,0,5,0
1476,44,37558.0,8.9,6121.65,739,12560,6.91,36,home,A,1.0,1,6,0
1477,23,32127.0,0.5,9952.18,658,20835,9.99,60,home,B,0.0,3,8,1
1478,45,108127.0,7.1,6852.22,691,8058,6.75,36,other,B,0.0,1,4,0
1479,39,15000.0,5.4,7129.98,715,4148,8.14,60,home,A,1.0,0,8,0
1480,39,15000.0,15.6,9969.76,716,4405,12.39,36,car,A,0.0,1,6,0
1481,54,17053.0,1.3,2546.69,752,20457,9.22,60,other,AA,2.0,0,4,0
1482,37,16459.0,3.7,8657.81,621,2726,10.88,36,debt_consolidation,C,1.0,2,4,0
1483,18,,10.1,5766.94,692,13864,9.67,36,other,B,1.0,1,9,0
1484,36,34368.0,12.5,16312.58,723,33536,4.34,60,credit_card,A,0.0,0,12,0
1485,18,,0.1,4793.76,850,1232,6.31,36,credit_card,AA,1.0,4,5,0
1486,42,19721.0,14.7,6407.78,666,7606,6.69,60,other,B,1.0,3,6,0
1487,33,44759.0,3.2,18936.31,646,9676,9.26,60,credit_card,C,2.0,1,10,0
1488,18,23967.0,2.9,9829.33,727,7684,7.51,60,other,A,0.0,2,4,0
1489,29,19848.0,14.5,3486.93,559,18510,12.96,36,home,D,0.0,1,4,1
1490,41,19614.0,0.6,1617.79,596,47115,10.46,36,other,D,0.0,0,6,0
1491,42,26435.0,2.6,5727.89,662,41364,13.8,36,debt_consolidation,B,0.0,3,7,0
1492,37,37310.0,3.1,8468.85,667,21633,8.81,60,credit_card,B,1.0,1,6,0
1493,18,75038.0,9.6,30778.06,600,12991,8.53,36,credit_card,D,1.0,1,10,0
1494,43,68882.0,22.0,40543.61,549,16398,14.38,36,debt_consolidation,D,0.0,2,7,0
1495,42,19693.0,2.3,10290.59,738,28559,7.83,60,credit_card,A,0.0,2,4,1
1496,54,55896.0,5.2,20934.48,850,13208,4.28,36,car,AA,1.0,1,7,0
1497,50,40259.0,9.8,5118.54,589,6813,15.64,36,other,D,0.0,1,5,0
1498,26,16529.0,15.4,3845.24,638,10531,10.62,60,debt_consolidation,C,,0,7,0
1499,60,64031.0,3.4,23749.12,670,10750,11.23,36,car,B,1.0,2,5,0
1500,33,15000.0,0.0,5859.66,688,5676,8.99,36,car,B,0.0,0,6,0
1501,45,46528.0,1.4,5476.9,571,18776,14.51,36,other,D,0.0,2,8,0
1502,28,24005.0,15.3,8054.45,656,6079,9.24,36,credit_card,B,1.0,0,4,0
1503,59,41645.0,9.6,12432.22,714,64748,8.85,36,debt_consolidation,A,0.0,1,4,0
1504,32,35329.0,2.0,1551.18,646,12058,12.02,60,car,C,0.0,0,9,0
1505,47,40337.0,7.5,10136.76,765,38991,8.68,36,car,AA,0.0,0,5,0
1506,45,40897.0,3.5,21292.4,723,6970,10.1,60,other,A,0.0,2,6,0
1507,41,137653.0,33.5,48925.66,648,19242,12.86,36,debt_consolidation,C,1.0,1,6,0
1508,50,58444.0,,32012.84,596,6836,7.22,36,debt_consolidation,D,1.0,0,7,0
1509,30,66253.0,16.8,20308.36,751,8703,7.95,60,car,AA,0.0,1,4,0
1510,26,,1.9,7490.69,486,28259,16.01,60,credit_card,D,0.0,0,11,0
1511,49,135423.0,0.9,28803.16,726,4883,7.31,36,home,A,0.0,0,7,0
1512,25,89394.0,2.3,43598.4,725,7591,7.62,36,debt_consolidation,A,0.0,0,13,0
1513,23,27920.0,10.0,8124.61,763,18145,8.18,36,credit_card,AA,1.0,2,7,0
1514,39,95554.0,7.5,22747.4,674,2032,6.66,36,debt_consolidation,B,0.0,2,7,0
1515,49,19764.0,2.5,8867.42,681,7991,11.44,36,credit_card,B,0.0,3,8,0
1516,38,81741.0,3.7,63021.1,689,12007,9.29,60,car,B,0.0,1,8,0
1517,73,83046.0,1.6,54600.04,684,11253,9.69,60,home,B,2.0,0,5,1
1518,25,114885.0,6.9,45647.09,511,10174,16.41,36,debt_consolidation,D,1.0,0,4,1
1519,48,80104.0,2.3,18504.0,667,44198,10.06,36,other,B,2.0,1,8,0
1520,46,36079.0,11.7,10196.55,667,8145,13.04,36,home,B,0.0,1,6,0
1521,35,61274.0,6.6,10661.93,745,50784,5.61,60,home,A,0.0,0,5,1
1522,30,17106.0,10.1,6443.73,681,8190,11.21,60,other,B,0.0,1,6,1
1523,40,59293.0,8.8,20129.48,628,7239,8.18,60,home,C,1.0,0,9,0
1524,24,38652.0,5.6,11020.55,749,8811,8.7,60,debt_consolidation,A,0.0,0,6,0
1525,22,,5.0,2079.99,678,33165,7.43,60,other,B,0.0,1,7,0
1526,28,68195.0,2.1,5959.46,611,9504,10.48,60,debt_consolidation,C,1.0,0,10,0
1527,30,,17.0,21689.58,795,76892,9.61,36,debt_consolidation,AA,0.0,0,5,0
1528,23,181291.0,13.2,70509.19,618,5114,12.62,36,car,C,1.0,0,6,0
1529,39,15000.0,3.3,4250.22,624,17953,12.47,60,car,C,0.0,1,5,0
1530,61,60652.0,6.0,11057.55,758,17243,10.26,60,car,AA,0.0,0,7,0
1531,34,102721.0,3.1,54725.78,701,2479,7.59,60,other,A,0.0,2,9,0
1532,49,27126.0,4.6,4518.66,661,30074,14.94,60,other,B,2.0,1,11,1
1533,29,16003.0,1.1,2454.58,663,25922,11.65,36,car,B,1.0,1,9,0
1534,34,,1.1,30224.59,768,7164,6.43,36,debt_consolidation,AA,0.0,2,8,0
1535,63,53500.0,1.0,15395.25,618,9098,9.5,36,debt_consolidation,C,0.0,1,5,0
1536,34,15528.0,0.1,2961.96,627,6179,12.87,36,car,C,0.0,2,7,0
1537,47,21840.0,5.2,1621.99,706,25608,10.4,36,other,A,0.0,2,4,0
1538,40,78362.0,6.2,30649.98,771,7177,7.37,60,debt_consolidation,AA,0.0,0,4,0
1539,53,27615.0,,9393.92,725,40074,10.66,36,car,A,1.0,1,8,0
1540,32,69378.0,2.8,34151.12,746,3084,10.43,60,credit_card,A,0.0,0,6,0
1541,47,32451.0,2.9,5293.19,601,8204,8.91,36,credit_card,C,0.0,1,5,1
1542,34,34474.0,3.6,21012.4,602,7072,10.48,36,other,C,1.0,5,8,1
1543,37,49914.0,1.5,8607.28,815,9125,4.02,60,debt_consolidation,AA,0.0,0,4,0
1544,41,15000.0,6.2,1403.96,661,6802,11.48,36,debt_consolidation,B,0.0,2,9,0
1545,34,23120.0,3.9,4653.42,692,28959,9.23,36,car,B,0.0,3,5,0
1546,44,113628.0,,18590.46,693,12215,7.59,60,debt_consolidation,B,1.0,2,4,0
1547,33,31089.0,,16539.81,600,20597,12.48,36,other,D,0.0,1,11,1
1548,25,46351.0,5.7,10852.02,710,3730,7.98,36,home,A,1.0,1,7,0
1549,53,39488.0,13.7,6122.15,698,60026,8.8,36,debt_consolidation,B,0.0,1,7,0
1550,62,17613.0,4.8,3079.14,628,15327,12.5,60,debt_consolidation,C,0.0,1,9,1
1551,45,30687.0,6.1,8369.41,809,9739,5.73,36,debt_consolidation,AA,1.0,1,10,0
1552,31,55942.0,4.3,12821.14,726,38542,8.92,60,debt_consolidation,A,1.0,0,8,0
1553,55,51385.0,6.5,8271.18,718,6119,5.53,60,car,A,0.0,0,5,0
1554,31,46332.0,0.3,24556.77,653,56989,12.31,60,car,B,0.0,1,10,0
1555,27,103872.0,15.2,16703.33,612,11204,11.69,36,car,C,0.0,0,6,0
1556,39,53392.0,0.8,21137.11,777,5344,7.86,60,debt_consolidation,AA,1.0,0,8,0
1557,33,37852.0,4.0,9029.45,581,8252,12.03,60,car,D,1.0,0,7,0
1558,46,64188.0,4.1,37515.89,769,11936,6.85,36,home,AA,2.0,0,7,0
1559,36,15000.0,3.3,4227.08,664,7414,10.79,36,debt_consolidation,B,0.0,0,8,1
1560,56,42530.0,6.6,27988.2,686,4446,8.79,36,car,B,0.0,0,11,0
1561,51,26413.0,1.2,11821.93,714,7303,6.77,36,debt_consolidation,A,0.0,0,7,0
1562,67,23026.0,6.0,4861.73,793,15577,7.15,60,other,AA,0.0,0,6,0
1563,50,62395.0,3.8,29621.61,696,21498,10.05,60,credit_card,B,2.0,4,9,0
1564,58,53273.0,1.4,9210.95,585,16499,12.34,36,car,D,0.0,0,4,0
1565,31,33641.0,8.2,15342.29,638,28162,12.56,60,car,C,0.0,1,8,0
1566,59,43410.0,11.3,4166.65,655,1233,11.19,60,debt_consolidation,B,0.0,1,5,0
1567,33,62863.0,,26331.17,514,1799,13.42,36,debt_consolidation,D,1.0,1,6,0
1568,63,19044.0,5.0,2831.24,645,5498,13.08,36,other,C,1.0,0,5,0
1569,31,39736.0,,532.07,453,12201,18.1,60,car,D,0.0,0,8,0
1570,37,29996.0,0.3,2530.09,670,4883,9.74,36,credit_card,B,1.0,3,5,0
1571,21,15115.0,8.6,5996.35,559,40192,14.2,36,debt_consolidation,D,0.0,1,7,0
1572,45,40773.0,12.6,27226.33,689,5820,9.62,36,car,B,0.0,2,6,0
1573,62,108403.0,4.8,44169.07,810,7932,6.35,36,debt_consolidation,AA,1.0,1,13,0
1574,40,19365.0,2.1,5482.11,664,25588,11.87,60,home,B,0.0,2,7,0
1575,26,23044.0,0.1,5862.33,705,10451,7.08,36,debt_consolidation,A,0.0,2,4,0
1576,33,36025.0,,1172.6,627,52745,15.38,36,debt_consolidation,C,1.0,1,6,0
1577,32,26960.0,1.5,8070.85,646,26216,9.43,36,debt_consolidation,C,0.0,0,5,0
1578,23,50447.0,4.4,6155.56,827,19024,6.11,60,other,AA,0.0,1,8,0
1579,45,72574.0,6.3,3301.28,796,20259,5.56,36,car,AA,2.0,1,8,0
1580,56,29631.0,1.4,5115.44,551,8014,9.94,60,credit_card,D,1.0,1,10,0
1581,62,37068.0,15.4,8476.73,772,15886,9.85,60,debt_consolidation,AA,0.0,1,6,0
1582,61,39185.0,2.2,11076.76,691,6371,9.82,60,debt_consolidation,B,0.0,0,7,0
1583,38,54074.0,1.9,14201.34,685,25076,5.97,60,home,B,1.0,1,7,0
1584,45,18337.0,17.1,1691.78,580,9978,9.85,60,credit_card,D,0.0,1,6,0
1585,55,18788.0,13.4,2661.5,626,24721,12.07,36,car,C,0.0,3,6,0
1586,46,30783.0,5.6,10263.37,660,12442,10.5,60,home,B,,1,10,1
1587,31,27307.0,12.2,12124.56,713,8641,8.15,36,credit_card,A,0.0,2,7,0
1588,75,40750.0,9.4,6089.43,715,3145,9.27,36,debt_consolidation,A,1.0,0,6,0
1589,48,15000.0,0.3,4849.52,756,5101,7.46,60,credit_card,AA,0.0,3,4,0
1590,29,15000.0,9.1,6715.14,639,22116,10.23,60,credit_card,C,1.0,1,5,0
1591,57,,25.9,23396.24,721,86032,6.25,60,debt_consolidation,A,1.0,1,4,0
1592,38,40719.0,14.1,10313.34,668,58688,8.93,60,other,B,1.0,2,9,1
1593,27,34100.0,0.0,9049.51,692,5500,13.53,36,car,B,0.0,1,10,0
1594,64,20411.0,1.4,15330.33,835,28502,5.29,60,other,AA,1.0,3,4,0
1595,59,42063.0,2.9,14808.07,665,19887,9.79,60,credit_card,B,0.0,2,6,0
1596,40,52151.0,0.2,20232.04,597,13212,10.74,36,car,D,0.0,2,10,0
1597,56,30732.0,1.3,18369.94,569,31873,11.49,36,home,D,1.0,1,8,1
1598,41,15000.0,3.7,2521.09,731,4915,9.31,36,other,A,2.0,2,8,0
1599,36,50768.0,0.9,9865.49,631,95320,11.14,36,home,C,1.0,0,7,0
1600,53,50328.0,4.9,2952.73,627,15519,11.25,60,car,C,2.0,0,5,0
1601,21,30748.0,4.3,4268.58,706,9789,12.52,36,home,A,0.0,0,7,0
1602,51,45305.0,7.2,23091.28,780,10529,4.6,60,debt_consolidation,AA,1.0,1,6,1
1603,59,35492.0,6.3,23825.65,832,16971,4.77,60,debt_consolidation,AA,0.0,2,12,0
1604,28,18565.0,12.0,8425.29,697,20173,9.08,36,other,B,0.0,1,7,0
1605,34,35473.0,16.6,9028.21,623,9941,14.47,36,credit_card,C,0.0,1,3,0
1606,20,108862.0,4.8,48175.86,517,13194,14.11,60,other,D,1.0,2,9,1
