transaction_id,amount,date,category,customer_type
2210,109.44,2023-11-13,Clothing,Regular
2211,6.24,2023-06-10,Clothing,Regular
2212,40.02,2023-05-20,Clothing,Regular
2213,8.87,2023-12-07,Electronics,Premium
2214,5.63,2023-09-19,Home,Premium
2215,13.64,2023-12-05,Books,New
2216,138.42,2023-10-18,Home,New
2217,103.55,2023-08-11,Electronics,New
2218,44.33,2023-02-12,Books,Regular
2219,5.26,2023-04-17,Home,Regular
2220,26.17,2023-12-20,Electronics,Regular
2221,47.56,2023-04-27,Home,Premium
2222,40.88,2023-02-04,Electronics,Regular
2223,3.62,2023-09-16,Clothing,Premium
2224,11.38,2023-09-25,Home,New
2225,30.66,2023-04-15,Clothing,New
2226,63.03,2023-04-19,Clothing,Regular
2227,2.37,2023-06-21,Books,New
2228,27.26,2023-01-08,Books,Regular
2229,39.32,2023-10-16,Home,New
2230,91.79,2023-04-26,Electronics,Regular
2231,76.05,2023-11-08,Books,New
2232,66.63,2023-10-20,Books,New
2233,12.68,2023-08-30,Clothing,Premium
2234,3.35,2023-04-29,Clothing,Premium
2235,20.66,2023-07-08,Electronics,Regular
2236,110.16,2023-06-12,Books,Premium
2237,176.29,2023-05-04,Books,Regular
2238,77.68,2023-11-06,Electronics,Regular
2239,55.43,2023-06-26,Books,Premium
2240,52.23,2023-10-31,Home,New
2241,16.99,2023-02-08,Home,New
2242,28.33,2023-02-21,Electronics,Regular
2243,245.4,2023-12-23,Clothing,Regular
2244,10.69,2023-08-03,Electronics,New
2245,229.92,2023-07-06,Home,New
2246,22.5,2023-07-10,Books,Regular
2247,162.47,2023-03-20,Books,Regular
2248,6.12,2023-09-20,Clothing,Regular
2249,66.89,2023-01-31,Clothing,Premium
2250,13.68,2023-07-29,Home,Regular
2251,6.06,2023-07-28,Clothing,Regular
2252,43.04,2023-11-30,Electronics,Premium
2253,111.2,2023-07-12,Home,Premium
2254,12.01,2023-02-20,Books,Regular
2255,5.48,2023-07-29,Books,Regular
2256,29.66,2023-02-03,Books,Regular
2257,29.82,2023-03-16,Clothing,Regular
2258,63.94,2023-01-12,Home,New
2259,103.49,2023-07-07,Clothing,Regular
2260,30.84,2023-01-31,Electronics,New
2261,306.93,2023-06-21,Home,New
2262,43.34,2023-12-07,Clothing,Regular
2263,21.85,2023-09-20,Books,Premium
2264,4.79,2023-01-29,Books,New
2265,24.16,2023-03-23,Electronics,New
2266,22.12,2023-09-03,Electronics,Regular
2267,104.83,2023-11-23,Electronics,Regular
2268,57.68,2023-01-13,Books,New
2269,8.04,2023-10-24,Clothing,New
2270,40.72,2023-07-25,Books,Regular
2271,74.13,2023-07-19,Books,Premium
2272,207.19,2023-12-16,Books,New
2273,96.06,2023-09-30,Clothing,Regular
2274,82.52,2023-11-07,Books,Regular
2275,35.59,2023-05-10,Electronics,New
2276,52.77,2023-07-22,Electronics,New
2277,148.33,2023-08-13,Electronics,Regular
2278,6.69,2023-04-28,Electronics,Premium
2279,21.77,2023-07-28,Books,New
2280,13.1,2023-03-28,Books,Regular
2281,52.19,2023-02-22,Books,Regular
2282,144.93,2023-05-17,Electronics,Premium
2283,16.18,2023-09-27,Clothing,New
2284,1.88,2023-12-01,Home,Regular
2285,20.19,2023-06-17,Home,Premium
2286,99.1,2023-08-23,Home,Premium
2287,63.13,2023-02-07,Clothing,Regular
2288,55.36,2023-11-27,Books,Regular
2289,23.67,2023-07-27,Home,Regular
2290,7.14,2023-10-12,Home,Regular
2291,61.46,2023-10-17,Books,Regular
2292,12.17,2023-04-04,Home,Regular
2293,455.28,2023-07-13,Books,Premium
2294,65.67,2023-12-17,Home,Regular
2295,16.5,2023-02-02,Books,Regular
2296,15.9,2023-09-07,Electronics,Premium
2297,29.62,2023-12-18,Clothing,Premium
2298,24.84,2023-04-20,Home,Regular
2299,126.49,2023-11-11,Books,Regular
2300,41.42,2023-12-07,Electronics,Regular
2301,13.76,2023-09-30,Books,New
2302,320.07,2023-03-26,Home,New
2303,35.13,2023-05-02,Home,Regular
2304,83.31,2023-01-14,Home,New
2305,15.96,2023-10-31,Home,Regular
2306,51.2,2023-11-07,Home,Regular
2307,48.1,2023-08-19,Electronics,Regular
2308,3.43,2023-05-09,Books,New
2309,371.79,2023-01-29,Books,New
2310,155.83,2023-10-02,Home,New
2311,20.56,2023-09-23,Books,New
2312,8.82,2023-11-30,Electronics,Premium
2313,50.25,2023-09-24,Home,Regular
2314,36.75,2023-10-30,Clothing,New
2315,50.74,2023-09-30,Electronics,New
2316,41.67,2023-08-19,Home,Regular
2317,60.79,2023-06-05,Books,Regular
2318,188.06,2023-11-26,Electronics,New
2319,65.48,2023-08-26,Home,Premium
2320,9.4,2023-05-26,Books,Premium
2321,169.88,2023-01-31,Books,New
2322,237.16,2023-04-17,Home,Regular
2323,1454.57,2023-07-18,Electronics,Regular
2324,8.6,2023-04-11,Home,Regular
2325,44.32,2023-03-22,Home,Premium
2326,2.72,2023-07-12,Home,New
2327,64.31,2023-03-03,Home,Regular
2328,17.15,2023-10-20,Home,Regular
2329,333.0,2023-06-26,Books,Regular
2330,13.07,2023-07-29,Home,Premium
2331,4.36,2023-02-23,Electronics,New
2332,18.81,2023-04-29,Clothing,New
2333,3.09,2023-05-30,Home,Regular
2334,81.56,2023-10-22,Electronics,New
2335,2.78,2023-10-09,Clothing,New
2336,34.27,2023-03-23,Electronics,Regular
2337,2.74,2023-08-13,Books,New
2338,22.55,2023-03-30,Books,Regular
2339,237.95,2023-12-27,Clothing,New
2340,51.05,2023-12-14,Clothing,New
2341,11.75,2023-07-25,Clothing,Regular
2342,31.9,2023-09-13,Books,New
2343,33.84,2023-10-20,Books,Premium
2344,58.39,2023-09-21,Electronics,Regular
2345,6.42,2023-09-13,Books,Regular
2346,67.43,2023-12-16,Clothing,Premium
2347,1.29,2023-08-06,Home,New
2348,15.55,2023-08-21,Home,Regular
2349,18.43,2023-11-06,Clothing,Premium
2350,70.81,2023-09-02,Books,New
2351,34.03,2023-09-25,Clothing,Premium
2352,6.13,2023-03-27,Books,New
2353,10.16,2023-05-16,Home,New
2354,42.03,2023-02-23,Electronics,Regular
2355,30.12,2023-07-04,Books,New
2356,16.53,2023-06-16,Electronics,Regular
2357,18.6,2023-12-30,Home,Premium
2358,76.36,2023-08-12,Electronics,Premium
2359,17.79,2023-10-15,Electronics,Regular
2360,29.79,2023-05-02,Clothing,Premium
2361,447.61,2023-10-31,Electronics,Regular
2362,6.0,2023-08-13,Home,New
2363,3.59,2023-09-12,Books,Regular
2364,84.8,2023-04-18,Electronics,Regular
2365,14.67,2023-07-20,Books,Regular
2366,22.6,2023-08-20,Clothing,Regular
2367,12.97,2023-08-04,Home,Regular
2368,24.25,2023-12-01,Home,Regular
2369,225.48,2023-11-24,Books,Premium
2370,86.71,2023-12-21,Home,Regular
2371,93.19,2023-09-01,Clothing,New
2372,6.05,2023-12-21,Books,Regular
2373,8.32,2023-10-31,Home,Regular
2374,1.1,2023-04-09,Clothing,Premium
2375,12.54,2023-06-06,Clothing,New
2376,104.38,2023-03-29,Electronics,Regular
2377,61.58,2023-01-02,Home,New
2378,25.39,2023-03-10,Books,New
2379,32.24,2023-01-02,Electronics,Regular
2380,14.49,2023-09-20,Books,Regular
2381,42.34,2023-06-05,Electronics,Premium
2382,83.02,2023-04-25,Clothing,Regular
2383,4.76,2023-10-06,Electronics,New
2384,47.45,2023-10-31,Electronics,Regular
2385,101.38,2023-12-22,Electronics,Regular
2386,20.12,2023-08-23,Home,Regular
2387,76.77,2023-06-18,Electronics,Regular
2388,970.28,2023-04-22,Clothing,New
2389,29.22,2023-03-23,Books,Regular
2390,53.09,2023-03-19,Home,Regular
2391,13.66,2023-05-30,Clothing,Regular
2392,41.16,2023-12-29,Home,Premium
2393,57.53,2023-01-01,Books,Regular
2394,41.84,2023-03-13,Books,Regular
2395,9.74,2023-03-10,Books,Regular
2396,42.42,2023-09-19,Home,New
2397,191.45,2023-05-09,Home,Regular
2398,56.73,2023-06-16,Books,Regular
2399,105.04,2023-02-24,Books,Regular
2400,24.92,2023-05-28,Clothing,Regular
2401,81.44,2023-02-07,Books,Premium
2402,46.3,2023-07-14,Electronics,New
2403,10.58,2023-02-05,Home,New
2404,48.53,2023-10-16,Clothing,Premium
2405,10.07,2023-07-26,Home,Premium
2406,15.5,2023-09-22,Books,Regular
2407,41.56,2023-06-02,Electronics,Premium
2408,47.31,2023-05-20,Books,New
2409,7.95,2023-02-05,Home,New
2410,117.31,2023-07-11,Clothing,Premium
2411,65.79,2023-07-07,Home,Premium
2412,14.22,2023-06-20,Clothing,New
2413,5.23,2023-09-28,Electronics,New
2414,27.83,2023-10-31,Books,New
2415,19.39,2023-10-02,Books,New
2416,37.93,2023-02-22,Electronics,Regular
2417,21.42,2023-08-16,Home,Regular
2418,2.98,2023-01-30,Electronics,Regular
2419,20.78,2023-09-11,Books,Regular
2420,22.95,2023-05-20,Clothing,Premium
2421,70.84,2023-02-18,Books,New
2422,14.33,2023-11-11,Home,Regular
2423,248.24,2023-08-13,Clothing,Premium
2424,3.34,2023-05-10,Home,New
2425,159.72,2023-01-12,Books,Premium
2426,25.3,2023-07-16,Books,Regular
2427,92.9,2023-12-03,Clothing,New
2428,36.44,2023-08-06,Home,New
2429,129.99,2023-12-21,Clothing,Regular
2430,20.8,2023-02-19,Clothing,Regular
2431,8.86,2023-07-27,Home,Regular
2432,182.11,2023-10-19,Clothing,New
2433,28.9,2023-07-11,Electronics,Regular
2434,43.2,2023-02-03,Clothing,New
2435,145.72,2023-08-01,Books,Regular
2436,9.6,2023-08-12,Home,Regular
2437,67.67,2023-09-23,Books,Regular
2438,16.32,2023-10-05,Electronics,New
2439,28.26,2023-10-09,Electronics,New
2440,36.12,2023-08-31,Clothing,New
2441,5.47,2023-03-20,Books,New
2442,13.01,2023-05-28,Clothing,New
2443,167.55,2023-10-11,Clothing,Regular
2444,95.91,2023-12-15,Books,Regular
2445,30.72,2023-01-29,Electronics,Regular
2446,44.33,2023-07-15,Electronics,Regular
2447,23.26,2023-04-25,Electronics,New
2448,168.66,2023-03-24,Home,Premium
2449,26.04,2023-07-04,Home,New
2450,43.74,2023-08-10,Clothing,Regular
2451,131.01,2023-01-04,Home,Premium
2452,13.03,2023-10-12,Home,Regular
2453,214.98,2023-10-27,Books,New
2454,5.28,2023-12-19,Clothing,Regular
2455,234.06,2023-03-07,Clothing,New
2456,21.17,2023-08-06,Books,Regular
2457,24.75,2023-06-05,Electronics,Regular
2458,3.43,2023-05-03,Books,Regular
2459,19.19,2023-07-26,Electronics,New
2460,9.51,2023-10-13,Clothing,Premium
2461,15.97,2023-01-09,Clothing,Regular
2462,28.08,2023-12-20,Home,New
2463,104.52,2023-10-23,Home,Regular
2464,42.48,2023-10-02,Books,Regular
2465,47.9,2023-10-05,Home,Regular
2466,8.89,2023-05-23,Clothing,New
2467,11.51,2023-10-02,Clothing,New
2468,286.71,2023-05-22,Electronics,Regular
2469,13.7,2023-11-25,Home,New
2470,241.64,2023-03-06,Electronics,New
2471,24.74,2023-04-17,Clothing,Premium
2472,33.21,2023-07-21,Home,Regular
2473,119.63,2023-04-27,Electronics,Regular
2474,152.36,2023-06-04,Clothing,Regular
2475,28.99,2023-06-29,Electronics,Regular
2476,20.78,2023-11-09,Home,Regular
2477,30.97,2023-07-10,Electronics,Premium
2478,49.68,2023-05-13,Electronics,New
2479,96.5,2023-04-01,Clothing,New
2480,33.28,2023-05-30,Home,New
2481,69.59,2023-07-08,Books,Regular
2482,236.52,2023-09-30,Books,Regular
2483,52.33,2023-02-14,Electronics,New
2484,48.13,2023-03-22,Clothing,Regular
2485,5.35,2023-05-19,Home,New
2486,1.41,2023-05-12,Clothing,Regular
2487,52.78,2023-05-23,Home,Premium
2488,29.55,2023-10-17,Clothing,Regular
2489,17.85,2023-04-29,Books,New
2490,44.36,2023-07-03,Books,New
2491,30.8,2023-08-16,Books,New
2492,128.17,2023-03-26,Clothing,Regular
2493,36.72,2023-09-20,Clothing,Regular
2494,13.51,2023-07-19,Electronics,Premium
2495,108.66,2023-06-13,Books,Regular
2496,25.52,2023-10-23,Electronics,Regular
2497,62.29,2023-03-30,Clothing,Premium
2498,18.67,2023-11-19,Home,Regular
2499,15.18,2023-07-24,Books,New
2500,36.63,2023-08-11,Books,Regular
2501,33.63,2023-11-16,Books,Regular
2502,58.9,2023-10-26,Books,Regular
2503,23.99,2023-08-08,Books,New
2504,3.66,2023-10-02,Clothing,New
2505,19.7,2023-06-08,Books,New
2506,85.85,2023-07-19,Books,New
2507,23.18,2023-01-23,Electronics,Premium
2508,24.64,2023-02-02,Home,Regular
2509,108.16,2023-10-30,Books,Regular
2510,14.09,2023-01-22,Electronics,Regular
2511,5.2,2023-03-03,Clothing,Regular
2512,27.31,2023-10-18,Electronics,Premium
2513,18.52,2023-01-01,Books,Regular
2514,10.39,2023-04-14,Electronics,Regular
2515,26.83,2023-08-02,Electronics,Regular
2516,59.73,2023-08-06,Clothing,Premium
2517,32.75,2023-10-11,Electronics,Premium
2518,47.86,2023-07-04,Clothing,Premium
2519,291.81,2023-07-05,Clothing,New
2520,21.95,2023-09-22,Electronics,New
2521,46.25,2023-07-01,Books,New
2522,17.97,2023-08-11,Home,Regular
2523,11.99,2023-11-24,Electronics,Regular
2524,16.41,2023-05-27,Electronics,New
2525,18.64,2023-05-21,Electronics,Regular
2526,50.98,2023-01-02,Home,New
2527,554.96,2023-08-12,Home,Premium
2528,14.02,2023-01-11,Clothing,New
2529,20.09,2023-07-04,Home,Regular
2530,30.7,2023-10-21,Home,Regular
2531,53.25,2023-07-20,Electronics,Regular
2532,45.43,2023-04-09,Clothing,New
2533,154.61,2023-10-14,Books,Premium
2534,1.8,2023-04-09,Clothing,Regular
2535,1.89,2023-09-25,Home,Premium
2536,18.26,2023-08-11,Home,Premium
2537,123.56,2023-03-04,Electronics,Regular
2538,5.06,2023-11-27,Books,Premium
2539,0.9,2023-03-15,Books,Premium
2540,65.72,2023-12-28,Books,Premium
2541,44.36,2023-01-03,Home,Premium
2542,8.95,2023-04-07,Home,Premium
2543,10.15,2023-03-14,Clothing,Regular
2544,10.34,2023-01-06,Home,New
2545,37.81,2023-09-25,Books,Premium
2546,15.62,2023-09-11,Books,Regular
2547,59.91,2023-10-17,Books,New
2548,1.08,2023-04-04,Electronics,Regular
2549,11.84,2023-06-12,Clothing,Regular
2550,8.57,2023-08-29,Clothing,Regular
2551,24.35,2023-06-10,Home,New
2552,17.36,2023-09-12,Electronics,New
2553,86.26,2023-08-20,Clothing,Regular
2554,3.56,2023-02-11,Electronics,Regular
2555,34.97,2023-10-13,Electronics,Regular
2556,64.72,2023-09-21,Home,Regular
2557,307.35,2023-08-28,Electronics,Regular
2558,18.58,2023-02-26,Clothing,New
2559,48.88,2023-04-08,Home,New
2560,3.8,2023-05-24,Clothing,Regular
2561,1.88,2023-04-13,Electronics,Regular
2562,91.26,2023-03-25,Electronics,New
2563,32.9,2023-10-21,Books,Regular
2564,136.21,2023-08-21,Home,Premium
2565,6.37,2023-07-26,Home,Premium
2566,61.8,2023-03-24,Books,Regular
2567,311.87,2023-12-02,Clothing,New
2568,54.8,2023-03-11,Clothing,New
2569,46.15,2023-10-18,Electronics,New
2570,33.46,2023-12-19,Home,New
2571,5.03,2023-09-23,Electronics,Regular
2572,168.46,2023-12-29,Books,Regular
2573,15.91,2023-08-26,Electronics,New
2574,60.67,2023-03-21,Clothing,Premium
2575,5.08,2023-03-16,Clothing,Regular
2576,8.04,2023-04-29,Books,Regular
2577,185.32,2023-01-03,Clothing,Premium
2578,21.83,2023-09-06,Books,Regular
2579,189.41,2023-04-09,Home,Premium
2580,30.15,2023-10-25,Books,New
2581,3.63,2023-05-12,Books,New
2582,96.59,2023-06-25,Books,Regular
2583,16.32,2023-12-19,Clothing,Regular
2584,76.59,2023-03-30,Home,New
2585,34.13,2023-09-21,Electronics,Regular
2586,5.2,2023-10-03,Home,New
2587,40.33,2023-03-22,Clothing,Regular
2588,461.96,2023-07-02,Home,Regular
2589,59.83,2023-05-08,Home,Regular
2590,30.91,2023-10-09,Books,Regular
2591,120.35,2023-08-16,Books,Premium
2592,42.64,2023-06-23,Clothing,Regular
2593,42.58,2023-10-12,Books,Premium
2594,8.94,2023-03-27,Clothing,New
2595,43.84,2023-10-03,Electronics,Regular
2596,114.72,2023-11-12,Home,Regular
2597,12.14,2023-11-17,Electronics,Premium
2598,182.98,2023-10-14,Electronics,Regular
2599,29.66,2023-05-29,Home,Premium
2600,11.41,2023-12-25,Books,New
2601,109.64,2023-05-19,Electronics,Premium
2602,23.47,2023-08-22,Home,New
2603,82.39,2023-02-28,Electronics,New
2604,23.33,2023-12-24,Electronics,New
2605,30.82,2023-09-14,Home,Regular
2606,59.88,2023-10-02,Books,Regular
2607,46.95,2023-01-25,Clothing,New
2608,3.02,2023-10-06,Home,New
2609,8.62,2023-10-10,Clothing,Regular
2610,101.02,2023-09-03,Home,Premium
2611,28.26,2023-04-17,Home,Regular
2612,17.66,2023-06-28,Clothing,Regular
2613,6.49,2023-02-10,Clothing,Regular
2614,9.06,2023-06-22,Books,Regular
2615,2.93,2023-03-30,Home,Premium
2616,29.33,2023-05-08,Home,Regular
2617,16.15,2023-03-01,Home,Regular
2618,10.38,2023-03-25,Books,Premium
2619,30.52,2023-01-28,Clothing,Premium
2620,51.25,2023-12-02,Home,New
2621,408.23,2023-07-13,Clothing,Regular
2622,5.4,2023-05-25,Books,Regular
2623,133.12,2023-07-15,Electronics,Regular
2624,106.45,2023-08-18,Clothing,Regular
2625,13.0,2023-12-03,Books,Regular
2626,42.26,2023-03-07,Electronics,New
2627,19.12,2023-04-18,Home,Regular
2628,41.38,2023-12-23,Home,Premium
2629,202.54,2023-05-16,Clothing,Regular
2630,68.49,2023-01-09,Electronics,Premium
2631,60.97,2023-02-23,Books,Premium
2632,19.76,2023-01-10,Home,Regular
2633,5.58,2023-12-28,Home,Premium
2634,25.79,2023-04-12,Electronics,New
2635,140.88,2023-12-04,Books,Regular
2636,5.3,2023-12-30,Home,Regular
2637,9.34,2023-08-07,Home,Regular
2638,38.53,2023-01-13,Clothing,New
2639,10.16,2023-01-30,Books,New
2640,12.79,2023-06-25,Home,New
2641,19.92,2023-05-29,Electronics,Regular
2642,6.43,2023-08-10,Home,Premium
2643,10.29,2023-06-10,Books,Premium
2644,77.02,2023-12-07,Clothing,New
2645,6.9,2023-07-15,Home,Regular
2646,4.87,2023-09-11,Electronics,New
2647,15.55,2023-11-24,Home,Regular
2648,79.71,2023-02-23,Electronics,Premium
2649,26.15,2023-03-25,Books,Premium
2650,18.96,2023-02-09,Clothing,New
2651,34.93,2023-02-20,Books,New
2652,4.08,2023-07-07,Home,New
2653,59.96,2023-04-28,Home,Regular
2654,52.46,2023-06-04,Clothing,Premium
2655,20.26,2023-12-25,Electronics,Regular
2656,110.73,2023-02-27,Books,Regular
2657,8.56,2023-07-17,Electronics,Regular
2658,128.19,2023-02-06,Home,New
2659,39.86,2023-04-27,Electronics,New
2660,22.11,2023-07-12,Books,New
2661,32.34,2023-12-12,Electronics,Regular
2662,29.12,2023-05-23,Home,Premium
2663,143.21,2023-01-24,Books,Regular
2664,9.1,2023-05-22,Electronics,New
2665,13.26,2023-02-23,Electronics,Regular
2666,114.84,2023-03-25,Books,New
2667,16.21,2023-08-14,Home,New
2668,97.58,2023-01-25,Books,Regular
2669,254.51,2023-06-19,Home,Regular
2670,20.45,2023-08-11,Electronics,Premium
2671,75.01,2023-06-03,Books,Regular
2672,8.29,2023-01-07,Home,New
2673,81.91,2023-12-26,Books,New
2674,42.07,2023-05-14,Electronics,New
2675,58.42,2023-10-12,Books,New
2676,15.26,2023-04-29,Electronics,New
2677,4.51,2023-06-23,Electronics,Regular
2678,60.58,2023-05-22,Electronics,New
2679,2.78,2023-05-06,Home,Premium
2680,22.63,2023-01-08,Home,Regular
2681,102.45,2023-05-12,Clothing,Regular
2682,41.69,2023-11-21,Home,Regular
2683,343.1,2023-09-09,Clothing,Regular
2684,113.31,2023-02-23,Books,Regular
2685,15.11,2023-08-04,Electronics,New
2686,34.22,2023-11-22,Home,Premium
2687,31.29,2023-09-13,Electronics,New
2688,4.96,2023-02-24,Clothing,Premium
2689,10.71,2023-11-13,Home,New
2690,16.9,2023-04-21,Home,Regular
2691,2.88,2023-06-15,Home,Regular
2692,35.06,2023-07-12,Home,Regular
2693,24.56,2023-11-07,Electronics,New
2694,4.45,2023-12-07,Home,New
2695,53.79,2023-12-06,Clothing,Regular
2696,78.18,2023-01-03,Home,Premium
2697,43.49,2023-12-03,Clothing,Regular
2698,22.45,2023-01-20,Clothing,Regular
2699,67.34,2023-04-08,Electronics,New
2700,74.91,2023-07-07,Home,Regular
2701,47.89,2023-06-25,Clothing,New
2702,12.31,2023-08-09,Home,New
2703,46.15,2023-06-24,Electronics,Regular
2704,139.01,2023-12-08,Electronics,Regular
2705,16.18,2023-03-29,Home,New
2706,410.56,2023-04-11,Clothing,New
2707,17.62,2023-12-03,Books,Regular
2708,34.43,2023-01-29,Books,New
2709,14.78,2023-08-11,Electronics,Premium
2710,43.29,2023-09-06,Clothing,Regular
2711,4.09,2023-07-04,Books,New
2712,17.2,2023-09-11,Clothing,Regular
2713,8.93,2023-03-05,Home,Regular
2714,38.95,2023-11-08,Electronics,Regular
2715,109.22,2023-02-21,Home,Regular
2716,71.9,2023-05-27,Home,New
2717,1.92,2023-01-28,Home,Regular
2718,383.94,2023-07-19,Clothing,Regular
2719,47.2,2023-09-02,Books,Regular
2720,13.04,2023-12-10,Home,Regular
2721,39.99,2023-09-27,Electronics,Regular
2722,40.91,2023-07-17,Clothing,Regular
2723,14.88,2023-12-07,Books,Regular
2724,41.99,2023-06-24,Home,Regular
2725,15.98,2023-07-24,Electronics,Regular
2726,20.38,2023-08-06,Home,New
2727,14.53,2023-05-30,Books,Regular
2728,5.93,2023-11-03,Books,Regular
2729,39.45,2023-03-09,Home,New
2730,66.84,2023-07-22,Home,Premium
2731,61.43,2023-09-21,Clothing,Regular
2732,88.58,2023-11-26,Books,Regular
2733,48.87,2023-11-19,Books,New
2734,17.47,2023-07-05,Home,Regular
2735,90.7,2023-08-23,Electronics,Regular
2736,6.49,2023-05-24,Home,New
2737,11.24,2023-06-20,Home,Regular
2738,10.41,2023-11-27,Books,Premium
2739,121.03,2023-12-06,Clothing,Regular
2740,102.65,2023-11-23,Home,Regular
2741,59.43,2023-02-20,Electronics,Regular
2742,119.86,2023-11-07,Electronics,New
2743,11.53,2023-12-13,Home,Premium
2744,50.32,2023-05-12,Electronics,Premium
2745,28.5,2023-07-09,Electronics,Regular
2746,91.49,2023-10-12,Home,New
2747,28.84,2023-07-25,Electronics,New
2748,20.86,2023-12-29,Electronics,New
2749,63.38,2023-06-16,Home,Regular
2750,94.77,2023-09-18,Books,New
2751,14.85,2023-10-17,Clothing,Regular
2752,30.78,2023-06-30,Clothing,Regular
2753,9.3,2023-11-09,Books,New
2754,1.65,2023-07-19,Home,Regular
2755,42.12,2023-05-31,Books,New
2756,68.76,2023-02-09,Clothing,Premium
2757,45.35,2023-05-24,Clothing,Regular
2758,3.19,2023-09-25,Clothing,Regular
2759,21.74,2023-12-03,Clothing,New
2760,2.31,2023-04-02,Home,Premium
2761,171.34,2023-05-10,Clothing,Regular
2762,9.0,2023-02-26,Clothing,Regular
2763,149.38,2023-09-10,Home,New
2764,103.03,2023-12-17,Books,Regular
2765,11.24,2023-08-22,Home,New
2766,8.51,2023-08-14,Clothing,Premium
2767,50.42,2023-07-22,Electronics,Premium
2768,12.02,2023-02-02,Home,Regular
2769,37.45,2023-09-24,Home,Premium
2770,18.55,2023-08-08,Books,New
2771,3.91,2023-08-30,Clothing,New
2772,2.28,2023-11-25,Electronics,New
2773,43.47,2023-10-14,Home,New
2774,16.88,2023-10-13,Home,Premium
2775,17.05,2023-12-05,Home,New
2776,76.33,2023-12-28,Electronics,Premium
2777,135.39,2023-08-01,Home,Regular
2778,23.88,2023-02-09,Home,Regular
2779,22.01,2023-06-17,Electronics,New
2780,60.35,2023-10-15,Home,New
2781,6.5,2023-01-11,Electronics,New
2782,43.28,2023-01-21,Books,Regular
2783,64.22,2023-01-25,Electronics,Regular
2784,74.91,2023-09-24,Books,Regular
2785,3.24,2023-07-02,Electronics,Regular
2786,13.28,2023-05-15,Clothing,Regular
2787,11.54,2023-02-08,Home,New
2788,37.33,2023-09-25,Books,Premium
2789,58.96,2023-04-28,Home,Regular
